price_lakhs,day,month,year,Type,Bed Room,Bath Room,Ownership,Furnishing Type,Floor,Room Partition Type,Flooring Type,State,city,Area_ft_square
12000.0,20,Nov,2025,House,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (North),2520.0
3600.0,20,Nov,2025,Condo,1,1,0,0,3.0,0,0,Yangon,Hlaing,950.0
5800.0,20,Nov,2025,Condo,2,2,0,Fully Furnished,8.0,0,0,Yangon,Hlaing,1282.0
3800.0,20,Nov,2025,Land,0,1,0,0,1.0,0,0,Yangon,Okkalappa South,1200.0
15500.0,19,Nov,2025,Condo,7,7,0,0,1.0,0,0,Yangon,Yankin,2800.0
8900.0,19,Nov,2025,Condo,3,3,0,Fully Furnished,0.0,0,0,Yangon,Hlaing,1364.0
15000.0,19,Nov,2025,House,0,0,0,0,0.0,0,0,Yangon,Okkalappa South,1200.0
105000.0,19,Nov,2025,Industrial Zone,0,0,0,0,0.0,0,0,Yangon,Okkalappa South,15000.0
34500.0,19,Nov,2025,House,5,5,Contract,0,2.0,Master and Single Bedroom,0,Yangon,Okkalappa South,2400.0
25500.0,19,Nov,2025,Land,0,0,Contract,0,0.0,0,0,Yangon,Okkalappa South,3600.0
23500.0,19,Nov,2025,Land,0,0,Contract,0,0.0,0,0,Yangon,Okkalappa South,3300.0
18500.0,19,Nov,2025,Land,0,0,Contract,0,0.0,0,0,Yangon,Okkalappa South,3300.0
33000.0,19,Nov,2025,House,0,0,Contract,0,2.0,0,0,Yangon,Thingangkuun,2000.0
35000.0,19,Nov,2025,Land,0,0,Contract,0,0.0,0,0,Yangon,Okkalappa South,3600.0
25000.0,19,Nov,2025,House,0,0,Contract,0,2.0,0,0,Yangon,Okkalappa South,2400.0
30000.0,19,Nov,2025,House,3,2,Contract,0,1.0,Master and Single Bedroom,0,Yangon,Okkalappa South,2400.0
25000.0,19,Nov,2025,House,0,0,Contract,0,2.0,0,0,Yangon,Okkalappa South,2400.0
6800.0,19,Nov,2025,Industrial Zone,0,0,Contract,0,0.0,0,0,Yangon,Dagon Myothit (South),2400.0
12000.0,19,Nov,2025,Industrial Zone,0,0,Contract,0,0.0,0,0,Yangon,Dagon Myothit (South),2700.0
29500.0,19,Nov,2025,House,5,1,Contract,0,2.0,Single Bedroom Only,0,Yangon,Okkalappa South,5400.0
18500.0,19,Nov,2025,Land,0,0,Contract,0,0.0,0,0,Yangon,Okkalappa South,3300.0
23500.0,19,Nov,2025,Land,0,0,Contract,0,0.0,0,0,Yangon,Okkalappa South,3300.0
25500.0,19,Nov,2025,Land,0,0,Contract,0,0.0,0,0,Yangon,Okkalappa South,3600.0
35000.0,19,Nov,2025,Land,0,0,Contract,0,0.0,0,0,Yangon,Okkalappa South,3600.0
31000.0,19,Nov,2025,House,0,0,Contract,0,1.0,0,0,Yangon,Okkalappa South,2400.0
25000.0,19,Nov,2025,House,0,0,Contract,0,2.0,0,0,Yangon,Okkalappa South,2400.0
30000.0,19,Nov,2025,House,3,2,Contract,0,1.0,Master and Single Bedroom,0,Yangon,Okkalappa South,2400.0
12000.0,19,Nov,2025,House,0,0,Contract,0,1.0,0,0,Yangon,Dagon Myothit (North),2400.0
27000.0,19,Nov,2025,Land,0,0,Contract,0,0.0,0,0,Yangon,Thingangkuun,3500.0
30000.0,19,Nov,2025,House,0,0,Contract,0,2.0,0,0,Yangon,Thingangkuun,4800.0
25000.0,19,Nov,2025,Land,0,0,Contract,0,0.0,0,0,Yangon,Thingangkuun,4800.0
27000.0,19,Nov,2025,House,2,1,Contract,0,2.0,Single Bedroom Only,0,Yangon,Thingangkuun,2592.0
25000.0,19,Nov,2025,House,0,0,Contract,0,2.0,0,0,Yangon,Okkalappa South,2400.0
31000.0,19,Nov,2025,House,0,0,Contract,0,1.0,0,0,Yangon,Okkalappa South,2400.0
30000.0,19,Nov,2025,House,0,0,Contract,0,1.0,0,0,Yangon,Okkalappa South,2400.0
40000.0,19,Nov,2025,Land,0,0,Contract,0,0.0,0,0,Yangon,Thaketa,2400.0
65000.0,19,Nov,2025,Land,0,0,Contract,0,0.0,0,0,Yangon,Thaketa,4800.0
25.0,19,Nov,2025,House,0,0,Contract,0,2.0,0,0,Yangon,Okkalappa South,4800.0
25.0,19,Nov,2025,House,0,0,Contract,0,2.0,0,0,Yangon,Okkalappa South,3600.0
8000.0,19,Nov,2025,Land,0,0,Contract,0,0.0,0,0,Yangon,Dagon Myothit (East),2400.0
7300.0,19,Nov,2025,Land,0,0,Contract,0,0.0,0,0,Yangon,Dagon Myothit (Seikkan),2275.0
7700.0,19,Nov,2025,House,0,0,Contract,0,2.0,0,0,Yangon,Dagon Myothit (North),2400.0
70000.0,19,Nov,2025,House,0,0,Grant,0,3.0,0,0,Yangon,Yankin,4725.0
11500.0,19,Nov,2025,Condo,2,2,Contract,0,1.0,Master and Single Bedroom,Parquet Flooring,Yangon,Yankin,1500.0
300000.0,19,Nov,2025,House,0,0,Contract,Fully Furnished,2.0,0,Parquet Flooring,Yangon,Bahan,9200.0
7000.0,19,Nov,2025,Apartment,0,1,0,0,0.5,0,0,Yangon,Kyauktada,900.0
3000.0,19,Nov,2025,Apartment,1,1,0,Tiled Floor &amp; Walls for Kitchen,1.0,0,0,Yangon,Kyauktada,1000.0
9500.0,19,Nov,2025,House,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (North),2460.0
1550.0,19,Nov,2025,Apartment,0,1,0,0,1.0,0,0,Yangon,Yankin,850.0
1900.0,19,Nov,2025,Apartment,1,1,0,Tiled Floor &amp; Walls for Kitchen,1.0,0,0,Yangon,Yankin,850.0
24900.0,19,Nov,2025,Land,0,0,0,0,0.0,0,0,Yangon,Thingangkuun,2400.0
4500.0,19,Nov,2025,Condo,2,2,0,0,0.0,0,0,Yangon,Bahan,1115.0
3500.0,19,Nov,2025,House,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (North),1200.0
5000.0,19,Nov,2025,House,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (North),1200.0
9900.0,19,Nov,2025,Condo,2,2,0,0,0.0,0,0,Yangon,Yankin,1305.0
9800.0,19,Nov,2025,House,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (North),1200.0
6000.0,19,Nov,2025,Condo,3,2,0,0,0.0,0,0,Yangon,Mayangone,1300.0
12000.0,19,Nov,2025,House,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (North),2400.0
8000.0,19,Nov,2025,House,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (North),2400.0
1485.0,19,Nov,2025,Apartment,2,1,0,Tiled Floor &amp; Walls for Kitchen,1.0,0,0,Yangon,Thingangkuun,625.0
8300.0,19,Nov,2025,House,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (North),2400.0
10000.0,19,Nov,2025,House,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (North),2400.0
3750.0,19,Nov,2025,Apartment,2,2,0,Tiled Floor &amp; Walls for Kitchen,3.0,0,0,Yangon,Sanchaung,1250.0
14500.0,19,Nov,2025,House,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (North),2500.0
10406.0,19,Nov,2025,Condo,3,3,0,0,0.0,0,0,Yangon,Okkalappa South,946.0
1460.0,19,Nov,2025,Apartment,0,1,Contract,0,1.0,0,0,Yangon,Thaketa,600.0
18500.0,19,Nov,2025,House,0,0,0,0,0.0,0,0,Yangon,Okkalappa South,1200.0
1750.0,19,Nov,2025,Apartment,1,1,0,Tiled Floor &amp; Walls for Kitchen,5.0,0,0,Yangon,Kyeemyindaing,625.0
2150.0,19,Nov,2025,Apartment,2,1,0,Tiled Floor &amp; Walls for Kitchen,3.0,0,0,Yangon,Thingangkuun,1250.0
12000.0,18,Nov,2025,House,0,0,0,Fully Furnished,0.0,0,0,Yangon,Dagon Myothit (North),1472.0
28500.0,18,Nov,2025,House,4,4,0,Tiled Floor &amp; Walls for Kitchen,2.5,0,0,Yangon,Dagon Myothit (North),2400.0
5380.0,18,Nov,2025,Apartment,3,1,0,Fully Furnished,0.5,0,0,Yangon,Thaketa,810.0
845.0,18,Nov,2025,Apartment,1,1,0,Tiled Floor &amp; Walls for Kitchen,4.0,0,0,Yangon,Dawbon,625.0
3300.0,18,Nov,2025,Apartment,3,1,0,Tiled Floor &amp; Walls for Kitchen,6.0,0,0,Yangon,Tamwe,1200.0
28000.0,18,Nov,2025,Land,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (North),2400.0
2850.0,18,Nov,2025,Apartment,2,1,0,Partially Furnished,3.0,0,0,Yangon,Okkalappa South,972.0
1200.0,18,Nov,2025,Apartment,1,1,0,Tiled Floor &amp; Walls for Kitchen,5.0,0,0,Yangon,Thingangkuun,625.0
980.0,18,Nov,2025,Apartment,2,1,0,Tiled Floor &amp; Walls for Kitchen,6.0,0,0,Yangon,Thingangkuun,625.0
1180.0,18,Nov,2025,Apartment,1,1,0,Tiled Floor &amp; Walls for Kitchen,5.0,0,0,Yangon,Thingangkuun,625.0
6700.0,18,Nov,2025,Condo,2,2,0,0,0.0,0,0,Yangon,Hlaing,842.0
530.0,18,Nov,2025,Apartment,0,1,0,Tiled Floor &amp; Walls for Kitchen,5.0,0,0,Yangon,Thingangkuun,675.0
5000.0,18,Nov,2025,Condo,2,2,0,0,0.0,0,0,Yangon,Kamaryut,1400.0
2300.0,18,Nov,2025,Apartment,2,1,0,Tiled Floor &amp; Walls for Kitchen,1.0,0,0,Yangon,Okkalappa South,972.0
1900.0,18,Nov,2025,Apartment,0,1,0,Tiled Floor &amp; Walls for Kitchen,3.0,0,0,Yangon,Okkalappa South,972.0
10500.0,18,Nov,2025,House,4,4,Contract,0,2.0,Master and Single Bedroom,0,Yangon,Dagon Myothit (East),2850.0
5700.0,18,Nov,2025,Land,0,0,Contract,0,0.0,0,0,Yangon,Dagon Myothit (North),2400.0
7900.0,18,Nov,2025,House,0,0,Contract,0,1.0,0,0,Yangon,Okkalappa South,2400.0
40000.0,18,Nov,2025,House,0,0,Contract,0,3.5,0,0,Yangon,Okkalappa South,2400.0
25000.0,18,Nov,2025,House,0,0,Contract,0,1.0,0,0,Yangon,Okkalappa South,2400.0
30000.0,18,Nov,2025,House,0,0,Contract,0,2.0,0,0,Yangon,Okkalappa South,2400.0
7000.0,18,Nov,2025,Condo,3,2,Contract,Fully Furnished,1.0,Master and Single Bedroom,Parquet Flooring,Yangon,Yankin,1690.0
35000.0,18,Nov,2025,House,0,0,Contract,0,1.0,0,0,Yangon,Okkalappa South,3600.0
25000.0,18,Nov,2025,Land,0,0,Contract,0,0.0,0,0,Yangon,Okkalappa South,2400.0
30000.0,18,Nov,2025,House,2,2,Contract,0,1.0,Master and Single Bedroom,0,Yangon,Okkalappa South,2400.0
30000.0,18,Nov,2025,House,0,0,Contract,0,2.0,0,0,Yangon,Okkalappa South,2400.0
40000.0,18,Nov,2025,House,0,0,Contract,0,1.0,0,0,Yangon,Okkalappa South,5000.0
34500.0,18,Nov,2025,House,5,5,Contract,0,2.0,Master and Single Bedroom,0,Yangon,Okkalappa South,2400.0
5800.0,18,Nov,2025,Land,0,0,Contract,0,0.0,0,0,Yangon,Thingangkuun,1740.0
7000.0,18,Nov,2025,House,2,2,Contract,0,2.0,Master Bedroom Only,0,Yangon,Thingangkuun,1325.0
6400.0,18,Nov,2025,House,0,0,Contract,0,2.0,0,0,Yangon,Thingangkuun,1508.0
12000.0,18,Nov,2025,House,5,5,Contract,0,2.0,Master Bedroom Only,0,Yangon,Dagon Myothit (South),4800.0
5800.0,18,Nov,2025,Land,0,0,Contract,0,0.0,0,0,Yangon,Dagon Myothit (South),2867.0
5800.0,18,Nov,2025,Condo,3,2,Contract,0,4.0,Master and Single Bedroom,Parquet Flooring,Yangon,Okkalappa South,1500.0
3200.0,18,Nov,2025,Condo,1,1,Contract,Fully Furnished,0.0,Single Bedroom Only,0,Yangon,Lanmadaw,517.0
850.0,18,Nov,2025,Apartment,1,1,0,0,5.0,0,0,Yangon,Tamwe,625.0
27000.0,18,Nov,2025,House,0,0,0,0,0.0,0,0,Yangon,Thaketa,2400.0
3600.0,18,Nov,2025,Apartment,2,1,0,Tiled Floor &amp; Walls for Kitchen,1.0,0,0,Yangon,Okkalappa South,972.0
7500.0,18,Nov,2025,Land,0,0,Contract,0,1.0,0,0,Yangon,Dagon Myothit (South),4800.0
4800.0,18,Nov,2025,Apartment,2,1,0,Fully Furnished,1.0,0,0,Yangon,Okkalappa South,972.0
3600.0,18,Nov,2025,Apartment,2,1,0,Partially Furnished,1.0,0,0,Yangon,Okkalappa South,972.0
3850.0,18,Nov,2025,Apartment,2,2,0,Fully Furnished,1.0,0,0,Yangon,Okkalappa South,918.0
45000.0,18,Nov,2025,Land,0,0,0,0,0.0,0,0,Yangon,Bahan,2500.0
6200.0,18,Nov,2025,House,3,4,0,Partially Furnished,0.0,0,0,Yangon,Thingangkuun,1508.0
23000.0,18,Nov,2025,House,4,1,Contract,0,2.0,Single Bedroom Only,0,Yangon,Mayangone,2400.0
2930.0,18,Nov,2025,Apartment,2,1,0,Fully Furnished,2.0,0,0,Yangon,Okkalappa South,972.0
2970.0,18,Nov,2025,Apartment,2,1,0,Partially Furnished,3.0,0,0,Yangon,Okkalappa South,972.0
2050.0,18,Nov,2025,Apartment,1,1,0,Partially Furnished,3.0,0,0,Yangon,Sanchaung,625.0
3150.0,18,Nov,2025,Condo,2,2,0,Tiled Floor &amp; Walls for Kitchen,5.0,0,0,Yangon,Thaketa,1458.0
68000.0,18,Nov,2025,House,4,4,Grant,0,2.0,Master Bedroom Only,0,Yangon,Thingangkuun,5476.0
3300.0,18,Nov,2025,Condo,2,1,0,Fully Furnished,5.0,0,0,Yangon,Thanlyin,710.0
4850.0,17,Nov,2025,Condo,2,2,0,Fully Furnished,6.0,0,0,Yangon,Okkalappa South,1026.0
55000.0,17,Nov,2025,House,0,0,0,0,0.0,0,0,Yangon,Bahan,5000.0
27700.0,17,Nov,2025,Land,0,0,0,0,0.0,0,0,Yangon,Thingangkuun,4261.0
38000.0,17,Nov,2025,House,0,0,0,0,0.0,0,0,Yangon,Yankin,2100.0
18500.0,17,Nov,2025,Land,0,0,Contract,0,0.0,0,0,Yangon,Okkalappa South,3300.0
13500.0,17,Nov,2025,Condo,3,3,0,0,1.0,0,0,Yangon,Mayangone,1506.0
5500.0,17,Nov,2025,Condo,3,2,0,0,0.0,0,0,Yangon,Dagon,1300.0
8900.0,17,Nov,2025,House,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (North),1200.0
8000.0,17,Nov,2025,Land,0,0,0,0,0.0,0,0,Yangon,Okkalappa South,1200.0
4350.0,17,Nov,2025,Condo,2,1,0,0,0.0,0,0,Yangon,Botahtaung,1000.0
4500.0,17,Nov,2025,Condo,3,2,0,0,0.0,0,0,Yangon,Thingangkuun,1360.0
2700.0,17,Nov,2025,Condo,2,3,0,0,0.0,0,0,Yangon,Dagon Myothit (Seikkan),1200.0
4100.0,17,Nov,2025,Condo,3,2,0,0,0.0,0,0,Yangon,Mayangone,1250.0
12000.0,17,Nov,2025,House,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (North),2400.0
5800.0,17,Nov,2025,Land,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (North),2400.0
11000.0,17,Nov,2025,House,0,0,0,0,0.0,0,0,Yangon,Okkalappa South,1200.0
11990.0,17,Nov,2025,House,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (North),2520.0
5800.0,17,Nov,2025,Condo,2,2,0,0,0.0,0,0,Yangon,Okkalappa South,1200.0
13500.0,17,Nov,2025,Land,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (North),2400.0
5000.0,17,Nov,2025,Condo,3,3,0,0,0.0,0,0,Yangon,Sanchaung,1250.0
14990.0,17,Nov,2025,Land,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (North),2400.0
14900.0,17,Nov,2025,House,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (North),2400.0
13800.0,17,Nov,2025,Land,0,0,0,0,0.0,0,0,Yangon,Okkalappa South,2400.0
5500.0,17,Nov,2025,Condo,2,2,0,0,0.0,0,0,Yangon,Pazundaung,1400.0
18000.0,17,Nov,2025,House,0,0,0,0,0.0,0,0,Yangon,Okkalappa South,2400.0
7800.0,17,Nov,2025,Condo,2,2,0,0,0.0,0,0,Yangon,Thanlyin,1113.0
6000.0,17,Nov,2025,Land,0,0,Contract,0,0.0,0,0,Yangon,Dagon Myothit (South),3600.0
13500.0,17,Nov,2025,House,4,2,Contract,0,2.0,Master and Single Bedroom,0,Yangon,Dagon Myothit (South),3600.0
9500.0,17,Nov,2025,House,4,3,Contract,0,2.0,Master and Single Bedroom,0,Yangon,Dagon Myothit (South),3600.0
17990.0,17,Nov,2025,House,0,0,0,0,0.0,0,0,Yangon,Hlaing,3000.0
15500.0,17,Nov,2025,Land,0,0,Contract,0,0.0,0,0,Yangon,Okkalappa South,4800.0
34000.0,17,Nov,2025,House,4,3,Contract,0,2.0,Master and Single Bedroom,0,Yangon,Tamwe,2850.0
34000.0,17,Nov,2025,House,4,3,Contract,0,2.0,Master and Single Bedroom,0,Yangon,Tamwe,2850.0
35000.0,17,Nov,2025,House,3,3,Contract,0,2.0,Master Bedroom Only,0,Yangon,Tamwe,3375.0
8000.0,17,Nov,2025,Land,0,0,Contract,0,0.0,0,0,Yangon,Dagon Myothit (East),2400.0
15000.0,17,Nov,2025,House,2,1,Contract,0,1.0,Single Bedroom Only,0,Yangon,Dagon Myothit (North),2400.0
13500.0,17,Nov,2025,Land,0,0,Contract,0,0.0,0,0,Yangon,Dagon Myothit (North),2400.0
25000.0,17,Nov,2025,House,3,3,Contract,0,3.5,Master Bedroom Only,0,Yangon,Hlaing,4903.0
28500.0,17,Nov,2025,House,0,0,Contract,0,2.0,0,0,Yangon,Hlaing,3900.0
20000.0,17,Nov,2025,House,0,0,0,0,0.0,0,0,Yangon,Okkalappa South,2520.0
25000.0,17,Nov,2025,House,0,0,Contract,0,3.0,0,0,Yangon,Dagon Myothit (North),2400.0
85000.0,17,Nov,2025,Land,0,0,Contract,0,0.0,0,0,Yangon,Bahan,8000.0
45000.0,17,Nov,2025,House,0,0,Contract,0,2.0,0,0,Yangon,Yankin,3000.0
17.0,17,Nov,2025,House,0,0,Contract,0,2.0,0,0,Yangon,Yankin,3900.0
30000.0,17,Nov,2025,Land,0,0,Contract,0,0.0,0,0,Yangon,Bahan,2400.0
24900.0,17,Nov,2025,House,0,0,0,0,0.0,0,0,Yangon,Thingangkuun,2800.0
10500.0,17,Nov,2025,Land,0,0,Grant,0,0.0,0,0,Yangon,Dagon Myothit (North),2400.0
13500.0,17,Nov,2025,House,0,0,Grant,0,2.0,0,0,Yangon,Dagon Myothit (North),2400.0
12500.0,17,Nov,2025,House,0,0,Grant,0,0.0,0,0,Yangon,Dagon Myothit (North),2400.0
12500.0,17,Nov,2025,Land,0,0,Grant,0,0.0,0,0,Yangon,Dagon Myothit (North),2400.0
13500.0,17,Nov,2025,House,0,0,Grant,0,2.0,0,0,Yangon,Dagon Myothit (North),2400.0
7500.0,17,Nov,2025,House,0,0,Grant,0,0.0,0,0,Yangon,Dagon Myothit (North),2400.0
5300.0,17,Nov,2025,Condo,2,2,Contract,0,0.0,Master and Single Bedroom,Parquet Flooring,Yangon,Thingangkuun,1059.0
12000.0,17,Nov,2025,Condo,2,2,Contract,Fully Furnished,10.0,Master and Single Bedroom,Parquet Flooring,Yangon,Kamaryut,987.0
7500.0,17,Nov,2025,Condo,2,2,Contract,0,0.0,Master and Single Bedroom,Parquet Flooring,Yangon,Mayangone,1035.0
16500.0,17,Nov,2025,House,3,2,0,0,2.0,0,0,Yangon,Yankin,1760.0
10000.0,17,Nov,2025,Condo,3,3,Contract,0,0.0,Master and Single Bedroom,Parquet Flooring,Yangon,Mayangone,1280.0
14500.0,17,Nov,2025,Condo,4,3,0,Fully Furnished,0.0,0,0,Yangon,Ahlon,2400.0
7500.0,17,Nov,2025,Condo,3,2,0,0,0.0,0,0,Yangon,Ahlon,1800.0
5500.0,17,Nov,2025,Condo,2,2,0,0,0.0,0,0,Yangon,Bahan,1125.0
72900.0,17,Nov,2025,Land,0,0,Contract,0,0.0,0,0,Yangon,Hlaing,4050.0
68000.0,17,Nov,2025,House,5,5,Grant,0,2.5,Master and Single Bedroom,Parquet Flooring,Yangon,Okkalappa South,2400.0
10000.0,17,Nov,2025,House,0,0,Contract,0,2.0,0,0,Yangon,Mayangone,3380.0
10500.0,17,Nov,2025,House,0,0,Contract,0,1.0,0,0,Yangon,Mingaladon,10000.0
162000.0,17,Nov,2025,House,6,5,Contract,0,2.0,Master and Single Bedroom,0,Yangon,Hlaing,16200.0
8500.0,16,Nov,2025,House,2,1,0,0,2.0,0,0,Yangon,Okkalappa South,1200.0
4300.0,16,Nov,2025,House,0,1,0,0,2.0,0,0,Yangon,Okkalappa South,1200.0
30000.0,16,Nov,2025,Condo,5,5,0,0,0.0,0,0,Yangon,Mingalartaungnyunt,2824.0
5850.0,16,Nov,2025,Condo,1,1,0,0,1.0,0,0,Yangon,Yankin,517.0
15000.0,16,Nov,2025,House,4,4,0,Tiled Floor &amp; Walls for Kitchen,2.5,0,0,Yangon,Dagon Myothit (North),2400.0
7800.0,16,Nov,2025,Condo,2,2,0,0,0.0,0,0,Yangon,Thanlyin,1113.0
6000.0,16,Nov,2025,Condo,3,2,0,0,0.0,0,0,Yangon,Bahan,1250.0
5500.0,16,Nov,2025,Condo,2,2,0,0,0.0,0,0,Yangon,Hlaing,975.0
9800.0,16,Nov,2025,Condo,3,2,0,0,0.0,0,0,Yangon,Thaketa,1258.0
5700.0,16,Nov,2025,Condo,2,2,0,0,0.0,0,0,Yangon,Bahan,1500.0
3849.0,16,Nov,2025,Condo,3,2,0,0,0.0,0,0,Yangon,Thanlyin,958.0
2850.0,16,Nov,2025,Condo,0,0,0,0,8.0,0,0,Yangon,Thaketa,972.0
1700.0,16,Nov,2025,Apartment,0,0,0,0,2.0,0,0,Yangon,Thaketa,972.0
2050.0,16,Nov,2025,Apartment,0,0,0,0,1.0,0,0,Yangon,Okkalappa South,972.0
1600.0,16,Nov,2025,Apartment,0,0,0,0,8.0,0,0,Yangon,Tamwe,1375.0
2500.0,16,Nov,2025,Condo,0,0,0,0,0.0,0,0,Yangon,Okkalappa North,1026.0
1680.0,16,Nov,2025,Land,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (South),1200.0
900.0,16,Nov,2025,Apartment,0,0,0,0,3.0,0,0,Yangon,Dawbon,625.0
1850.0,16,Nov,2025,Apartment,0,0,0,0,1.0,0,0,Yangon,Thaketa,825.0
1920.0,16,Nov,2025,Apartment,0,0,0,0,4.0,0,0,Yangon,Thingangkuun,972.0
6300.0,16,Nov,2025,Condo,0,0,0,0,7.0,0,0,Yangon,Botahtaung,1500.0
1750.0,16,Nov,2025,Apartment,0,0,0,0,3.0,0,0,Yangon,Thaketa,810.0
2500.0,16,Nov,2025,Apartment,0,0,0,0,2.0,0,0,Yangon,Okkalappa South,972.0
18000.0,16,Nov,2025,House,0,0,0,0,0.0,0,0,Yangon,Thaketa,2400.0
5300.0,16,Nov,2025,Condo,2,2,0,0,1.0,0,0,Yangon,Thingangkuun,1053.0
17500.0,16,Nov,2025,Land,0,0,0,0,0.0,0,0,Yangon,Okkalappa South,3600.0
38000.0,16,Nov,2025,House,0,0,0,0,0.0,0,0,Yangon,Mayangone,4468.0
145000.0,16,Nov,2025,Land,0,0,0,0,0.0,0,0,Yangon,Bahan,4051.0
800.0,16,Nov,2025,Apartment,1,1,0,Tiled Floor &amp; Walls for Kitchen,4.0,0,0,Yangon,Thaketa,675.0
2700.0,16,Nov,2025,Apartment,2,1,0,Partially Furnished,1.0,0,0,Yangon,Thaketa,1026.0
13500.0,16,Nov,2025,Condo,3,4,0,0,0.0,0,0,Yangon,Mingalartaungnyunt,1500.0
4500.0,16,Nov,2025,Condo,3,4,0,0,0.0,0,0,Yangon,Okkalappa North,1680.0
1740.0,16,Nov,2025,Apartment,1,1,0,0,4.0,0,0,Yangon,Sanchaung,625.0
11000.0,16,Nov,2025,House,0,0,Inheritance,0,2.0,0,0,Yangon,Mayangone,5671.0
104728.0,16,Nov,2025,House,5,5,Contract,Fully Furnished,2.0,Master and Single Bedroom,0,Yangon,Hlaing,8056.0
38550.0,16,Nov,2025,Land,0,0,Grant,0,0.0,0,0,Yangon,Thingangkuun,7700.0
60000.0,16,Nov,2025,House,6,6,Grant,0,3.0,Master Bedroom Only,0,Yangon,Bahan,1820.0
1600.0,16,Nov,2025,Apartment,2,1,0,Tiled Floor &amp; Walls for Kitchen,3.0,0,0,Yangon,Thaketa,990.0
1550.0,16,Nov,2025,Apartment,1,1,0,Tiled Floor &amp; Walls for Kitchen,8.0,0,0,Yangon,Sanchaung,825.0
1750.0,16,Nov,2025,Apartment,1,1,0,0,3.0,0,0,Yangon,Sanchaung,687.5
8400.0,15,Nov,2025,Land,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (North),2400.0
45000.0,15,Nov,2025,House,3,2,0,0,3.0,0,0,Yangon,Lanmadaw,1200.0
8150.0,15,Nov,2025,House,3,2,0,0,2.0,0,0,Yangon,Dagon Myothit (South),2400.0
6500.0,15,Nov,2025,Condo,3,3,0,0,0.0,0,0,Yangon,Yankin,1300.0
13500.0,15,Nov,2025,House,4,2,0,0,2.0,0,0,Yangon,Dagon Myothit (South),3600.0
12500.0,15,Nov,2025,House,4,5,0,0,2.5,0,0,Yangon,Dagon Myothit (North),2400.0
14500.0,15,Nov,2025,House,0,0,0,0,0.0,0,0,Yangon,Thingangkuun,1800.0
7500.0,15,Nov,2025,House,0,0,0,0,0.0,0,0,Yangon,Thaketa,2400.0
60000.0,15,Nov,2025,Land,0,0,0,0,0.0,0,0,Yangon,Okkalappa South,2400.0
3500.0,15,Nov,2025,House,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (Seikkan),1200.0
17500.0,15,Nov,2025,Land,0,0,0,0,0.0,0,0,Yangon,Okkalappa South,3600.0
6500.0,15,Nov,2025,House,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (North),1200.0
6800.0,15,Nov,2025,House,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (North),1200.0
3000.0,15,Nov,2025,Condo,3,2,0,Tiled Floor &amp; Walls for Kitchen,1.0,0,0,Yangon,Mayangone,1080.0
12500.0,15,Nov,2025,Land,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (North),2400.0
7500.0,15,Nov,2025,Land,0,0,0,0,0.0,0,0,Yangon,Insein,1500.0
3500.0,15,Nov,2025,Apartment,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (North),972.0
3600.0,15,Nov,2025,Condo,1,1,0,Fully Furnished,0.0,0,0,Yangon,Thanlyin,654.0
3200.0,15,Nov,2025,Apartment,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (North),918.0
15000.0,15,Nov,2025,House,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (North),2400.0
3700.0,15,Nov,2025,House,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (North),1200.0
5500.0,15,Nov,2025,House,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (North),1320.0
880.0,15,Nov,2025,Apartment,1,1,0,Partially Furnished,6.0,0,0,Yangon,Dawbon,625.0
1650.0,15,Nov,2025,Apartment,0,1,0,Tiled Floor &amp; Walls for Kitchen,1.0,0,0,Yangon,Dawbon,687.5
1300.0,15,Nov,2025,Apartment,2,1,0,Tiled Floor &amp; Walls for Kitchen,8.0,0,0,Yangon,Tamwe,900.0
6000.0,15,Nov,2025,Land,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (North),2400.0
