price,city,type,bed_room,bath_room,floor,ft_square
35000.0,yankin,House,6,2.0,4,2400.0
6300.0,sanchaung,Condo,3,2.0,7,1250.0
2690.0,thingangkuun,Apartment,2,1.0,2,972.0
2790.0,okkalappa south,Apartment,1,1.0,1,729.0
2450.0,okkalappa south,Apartment,2,2.0,4,972.0
2750.0,sanchaung,Apartment,1,1.0,1,750.0
35955.625,mayangone,House,4,4.0,2,4542.0
1790.0,thaketa,Apartment,1,1.0,5,1026.0
1450.0,okkalappa south,Apartment,2,1.0,2,729.0
2070.0,okkalappa south,Apartment,2,1.0,3,756.0
920.0,thaketa,Apartment,1,1.0,4,625.0
35955.625,kamaryut,House,5,5.0,3,4542.0
17000.0,dagon myothit (north),House,3,2.0,1,2400.0
2500.0,okkalappa south,Apartment,1,1.0,2,1200.0
2500.0,tamwe,Apartment,2,1.0,1,770.0
35955.625,thingangkuun,House,5,5.0,2,4542.0
3450.0,okkalappa south,Condo,2,2.0,7,918.0
35955.625,others,House,4,3.0,2,4542.0
3250.0,thingangkuun,Apartment,2,2.0,3,1458.0
5750.0,okkalappa south,House,2,1.0,2,1200.0
18000.0,others,House,4,2.0,2,4275.0
2090.0,okkalappa south,Apartment,2,1.0,2,972.0
1750.0,tamwe,Apartment,3,1.0,7,1081.0
9800.0,others,Condo,2,2.0,1,1227.0
4300.0,sanchaung,Condo,2,1.0,5,1250.0
2700.0,okkalappa south,Apartment,2,2.0,7,1320.0
4800.0,tamwe,Condo,3,2.0,2,1250.0
35955.625,yankin,House,5,1.0,2,4542.0
5380.0,thaketa,Apartment,3,1.0,0,810.0
3650.0,okkalappa south,Apartment,2,1.0,1,972.0
2750.0,okkalappa south,Apartment,2,1.0,3,972.0
35955.625,thingangkuun,House,4,4.0,2,4542.0
1730.0,ahlon,Apartment,1,1.0,5,625.0
8000.0,hlaing,Condo,3,3.0,1,1364.0
3780.0,okkalappa south,Condo,2,2.0,1,918.0
10500.0,others,House,3,3.0,2,2850.0
11000.0,ahlon,Condo,2,2.0,1,2000.0
4360.0,okkalappa south,Condo,2,2.0,5,1026.0
18000.0,hlaing,Condo,3,3.0,1,2000.0
7000.0,tamwe,Apartment,1,1.0,1,900.0
2500.0,others,Apartment,2,1.0,1,972.0
11500.0,mayangone,Condo,3,3.0,1,1260.0
5200.0,others,Apartment,2,2.0,0,4542.0
35000.0,kamaryut,House,4,4.0,2,3600.0
15000.0,mayangone,Condo,3,2.0,1,1500.0
35955.625,hlaing,House,4,3.0,1,4542.0
2380.0,okkalappa south,Apartment,2,2.0,7,700.0
35955.625,mayangone,House,5,5.0,3,4000.0
1250.0,thingangkuun,Apartment,1,1.0,2,662.5
13300.0,yankin,Condo,3,3.0,1,1664.0
11500.0,dagon myothit (north),House,3,3.0,2,1200.0
18000.0,dagon myothit (north),House,2,2.0,2,2400.0
2200.0,tamwe,Apartment,1,1.0,4,625.0
1400.0,okkalappa south,Apartment,1,1.0,2,728.0
10500.0,others,House,3,3.0,2,2850.0
7000.0,yankin,Condo,3,2.0,1,1690.0
4500.0,others,Condo,3,3.0,1,1680.0
28500.0,dagon myothit (north),House,4,4.0,2,2400.0
1800.0,sanchaung,Apartment,1,1.0,4,625.0
6700.0,mayangone,Condo,3,2.0,1,1700.0
4500.0,hlaing,Condo,1,1.0,1,748.0
4450.0,lanmadaw,Condo,1,1.0,7,528.0
9200.0,bahan,Condo,3,2.0,1,2000.0
16500.0,mayangone,House,3,3.0,2,3850.0
1300.0,thaketa,Apartment,1,1.0,5,972.0
4000.0,mayangone,Condo,3,2.0,3,1100.0
15500.0,yankin,Condo,2,2.0,1,1250.0
9800.0,dagon myothit (north),House,5,7.0,3,1320.0
2700.0,sanchaung,Apartment,3,2.0,5,1250.0
7000.0,okkalappa south,House,2,1.0,2,1200.0
4250.0,okkalappa south,Apartment,3,2.0,1,972.0
5700.0,ahlon,Apartment,3,2.0,3,1250.0
5500.0,others,Condo,2,2.0,4,1250.0
10000.0,hlaing,Condo,3,3.0,1,1505.0
3000.0,lanmadaw,Condo,1,1.0,7,392.0
1920.0,sanchaung,Apartment,2,1.0,7,935.0
9990.0,mayangone,Condo,3,4.0,1,2380.0
10600.0,dagon myothit (north),House,4,6.0,2,1200.0
13500.0,sanchaung,Condo,3,3.0,1,2540.0
4850.0,okkalappa south,Condo,2,3.0,5,1512.0
5800.0,hlaing,Condo,2,2.0,7,1282.0
4450.0,okkalappa south,Apartment,2,2.0,1,972.0
6600.0,lanmadaw,Condo,2,2.0,7,929.0
8700.0,dagon myothit (north),House,4,3.0,2,1380.0
2250.0,thingangkuun,Apartment,2,2.0,5,972.0
5000.0,hlaing,Condo,2,2.0,1,855.0
5900.0,sanchaung,Apartment,3,3.0,4,2000.0
35955.625,kamaryut,House,7,7.0,4,4542.0
2950.0,yankin,Apartment,4,2.0,1,1000.0
35955.625,kamaryut,House,5,6.0,2,4542.0
4550.0,okkalappa south,Apartment,2,1.0,1,972.0
15000.0,okkalappa south,House,4,3.0,2,1200.0
35955.625,thingangkuun,House,5,5.0,2,4542.0
9500.0,dagon myothit (south),House,4,3.0,2,3600.0
35955.625,yankin,House,5,5.0,2,4542.0
8500.0,okkalappa south,Condo,3,2.0,1,1199.0
1680.0,thaketa,Apartment,2,1.0,2,972.0
7950.0,dagon myothit (north),House,7,3.0,3,1200.0
1890.0,dagon myothit (north),Apartment,2,1.0,4,1080.0
22500.0,mayangone,House,1,1.0,2,4542.0
15500.0,hlaing,Condo,3,3.0,1,2150.0
4100.0,dagon myothit (north),House,2,1.0,1,1200.0
32000.0,thingangkuun,House,5,3.0,2,3600.0
5850.0,bahan,Condo,2,2.0,7,1500.0
12000.0,dagon myothit (north),House,4,1.0,2,2400.0
3500.0,thanlyin,Condo,2,1.0,5,710.0
7800.0,dagon myothit (north),House,3,1.0,2,1800.0
15000.0,others,House,3,1.0,1,4542.0
4850.0,others,Condo,3,2.0,1,1250.0
35955.625,kamaryut,House,4,4.0,2,4542.0
1500.0,tamwe,Apartment,2,1.0,2,625.0
2600.0,okkalappa south,Apartment,2,1.0,1,864.0
1700.0,hlaing,Apartment,2,2.0,7,1300.0
3150.0,thaketa,Condo,2,2.0,5,1458.0
10000.0,lanmadaw,Apartment,1,1.0,1,1250.0
8600.0,okkalappa south,Condo,3,3.0,7,1836.0
17000.0,others,House,3,3.0,2,3869.0
1330.0,thaketa,Apartment,2,1.0,5,972.0
2200.0,dagon myothit (north),Apartment,2,1.0,2,900.0
7650.0,yankin,Condo,4,3.0,1,1690.0
6000.0,others,Condo,2,2.0,1,1000.0
35955.625,kamaryut,House,5,3.0,2,3600.0
29000.0,mayangone,House,5,5.0,4,2834.0
2500.0,okkalappa south,Apartment,2,1.0,2,972.0
1650.0,sanchaung,Apartment,2,1.0,7,900.0
1250.0,sanchaung,Apartment,1,1.0,5,687.5
2300.0,okkalappa south,Apartment,1,1.0,1,972.0
17000.0,dagon myothit (north),House,3,3.0,1,2400.0
2550.0,okkalappa south,Condo,1,2.0,7,918.0
7000.0,thingangkuun,House,2,2.0,2,1325.0
4350.0,okkalappa south,Apartment,3,2.0,0,972.0
4000.0,okkalappa south,Apartment,7,5.0,1,918.0
8600.0,mayangone,Condo,3,2.0,1,1280.0
2950.0,dagon myothit (south),House,2,2.0,2,1200.0
11800.0,dagon myothit (north),House,3,4.0,2,1260.0
5300.0,tamwe,Condo,3,3.0,1,1500.0
2450.0,okkalappa south,Apartment,2,1.0,2,918.0
5500.0,tamwe,Apartment,1,2.0,1,1650.0
3500.0,sanchaung,Apartment,1,2.0,1,750.0
35955.625,bahan,House,5,5.0,2,3500.0
35000.0,bahan,House,5,4.0,2,2856.0
2750.0,thingangkuun,Condo,1,2.0,4,1107.0
3430.0,thanlyin,Condo,1,1.0,3,651.0
930.0,tamwe,Apartment,1,1.0,7,625.0
1400.0,dagon myothit (north),Apartment,1,1.0,7,972.0
4200.0,hlaing,Condo,3,3.0,7,1170.0
3600.0,dagon myothit (north),Condo,2,2.0,5,1200.0
2200.0,thingangkuun,Apartment,3,1.0,5,1125.0
12000.0,okkalappa south,House,1,1.0,1,1500.0
3500.0,dagon myothit (north),Apartment,2,1.0,1,1045.0
6200.0,kamaryut,Condo,3,3.0,1,1750.0
21000.0,bahan,House,1,1.0,2,800.0
1550.0,tamwe,Apartment,2,1.0,2,900.0
3400.0,bahan,Apartment,1,1.0,1,800.0
2800.0,tamwe,Apartment,2,1.0,2,900.0
25000.0,thingangkuun,House,3,2.0,2,3200.0
1600.0,thaketa,Apartment,2,1.0,3,990.0
9500.0,yankin,Condo,3,3.0,1,1780.0
35955.625,yankin,House,10,10.0,4,4200.0
6600.0,yankin,Condo,2,1.0,7,800.0
35955.625,dagon myothit (north),House,6,5.0,2,2400.0
20000.0,okkalappa south,House,7,5.0,2,2580.0
1280.0,thingangkuun,Apartment,1,1.0,2,625.0
1650.0,thaketa,Apartment,2,1.0,1,990.0
1900.0,yankin,Apartment,1,1.0,1,850.0
2070.0,kamaryut,Apartment,1,1.0,1,625.0
35955.625,mayangone,House,6,6.0,3,4542.0
35000.0,yankin,House,7,3.0,4,2760.0
6000.0,thingangkuun,Condo,3,3.0,1,1550.0
10000.0,hlaing,Condo,3,3.0,1,1505.0
1150.0,thaketa,Apartment,2,1.0,7,972.0
1980.0,thingangkuun,Apartment,1,1.0,1,900.0
1580.0,thaketa,Apartment,2,1.0,3,972.0
15800.0,yankin,Condo,3,2.0,1,1300.0
6000.0,thaketa,Condo,2,2.0,1,1020.0
35000.0,kamaryut,House,4,3.0,2,3600.0
8100.0,kamaryut,Condo,3,3.0,1,1622.0
2490.0,hlaing,Apartment,2,1.0,1,750.0
4500.0,others,Condo,2,1.0,7,950.0
35955.625,thingangkuun,House,6,4.0,2,3420.0
9500.0,yankin,Condo,3,3.0,1,1080.0
6000.0,thanlyin,House,4,1.0,2,1210.0
7300.0,sanchaung,Condo,2,2.0,1,1056.0
2750.0,okkalappa south,Apartment,2,1.0,1,1026.0
1350.0,mayangone,Apartment,1,1.0,4,625.0
1100.0,thingangkuun,Apartment,1,1.0,3,715.0
7800.0,others,Condo,3,2.0,5,1600.0
4500.0,sanchaung,Condo,1,1.0,1,1300.0
4200.0,others,House,3,1.0,2,1200.0
35955.625,okkalappa south,House,7,6.0,4,3200.0
1090.0,thaketa,Apartment,2,1.0,7,1045.0
14600.0,thaketa,House,4,5.0,3,1300.0
35955.625,others,House,6,5.0,2,4542.0
4400.0,okkalappa south,Condo,2,2.0,2,1026.0
1100.0,thingangkuun,Apartment,1,1.0,4,972.0
3000.0,thaketa,Condo,2,2.0,1,972.0
7800.0,thingangkuun,Condo,3,3.0,1,1974.0
10500.0,okkalappa south,House,4,3.0,2,1200.0
35955.625,yankin,House,4,5.0,2,4542.0
2100.0,lanmadaw,Apartment,1,1.0,3,625.0
4600.0,hlaing,Condo,2,2.0,1,1088.0
35955.625,thingangkuun,House,7,5.0,2,4542.0
15000.0,yankin,Condo,4,2.0,1,1980.0
1800.0,tamwe,Apartment,2,1.0,4,972.0
3400.0,tamwe,Apartment,4,2.0,1,1500.0
2100.0,okkalappa south,Apartment,2,2.0,3,990.0
35955.625,mayangone,House,5,5.0,2,4542.0
3750.0,sanchaung,Apartment,2,2.0,3,1250.0
11500.0,kamaryut,Condo,2,2.0,1,937.0
27000.0,yankin,House,4,3.0,2,4542.0
3500.0,ahlon,Apartment,2,1.0,1,962.5
9800.0,hlaing,Condo,3,3.0,7,1825.0
35955.625,bahan,House,5,5.0,2,4542.0
3750.0,okkalappa south,Condo,2,2.0,5,1026.0
9450.0,mayangone,Condo,2,2.0,1,1000.0
18500.0,yankin,Condo,4,2.0,1,3050.0
18000.0,yankin,House,5,3.0,3,1540.0
2900.0,hlaing,Apartment,4,2.0,4,1000.0
10000.0,thaketa,Condo,3,2.0,7,1242.0
3600.0,bahan,Apartment,1,1.0,1,800.0
35955.625,yankin,House,5,4.0,2,2100.0
3500.0,tamwe,Condo,1,2.0,4,1012.0
35955.625,kamaryut,House,4,4.0,2,3833.0
35955.625,hlaing,House,4,3.0,2,110.0
2880.0,okkalappa south,Apartment,2,2.0,3,972.0
1100.0,tamwe,Apartment,1,1.0,4,687.5
13000.0,okkalappa south,House,4,4.0,3,1200.0
11500.0,hlaing,Condo,3,3.0,1,1711.0
2200.0,tamwe,Apartment,2,1.0,3,900.0
3600.0,thingangkuun,Apartment,2,2.0,4,1820.0
6300.0,mayangone,House,2,2.0,2,3300.0
1950.0,hlaing,Apartment,1,1.0,1,770.0
15500.0,ahlon,Condo,4,4.0,1,2205.0
3200.0,dagon myothit (north),Apartment,1,1.0,1,972.0
4750.0,others,Condo,3,3.0,4,1375.0
4750.0,others,Condo,3,3.0,4,1300.0
36.0,mayangone,Condo,2,2.0,1,1056.0
2490.0,hlaing,Apartment,2,1.0,1,750.0
19000.0,others,House,4,4.0,2,3500.0
25000.0,dagon myothit (north),House,7,3.0,3,2700.0
7500.0,ahlon,Condo,5,3.0,7,1920.0
5900.0,sanchaung,Condo,2,2.0,1,2000.0
18000.0,thingangkuun,House,6,6.0,4,1000.0
4200.0,kamaryut,Condo,2,2.0,3,950.0
2150.0,kamaryut,Apartment,1,1.0,2,625.0
5800.0,thingangkuun,Condo,3,3.0,1,1750.0
12000.0,hlaing,Condo,3,3.0,1,2300.0
8900.0,mayangone,Condo,3,3.0,1,1160.0
31339.0,hlaing,Condo,5,5.0,1,4477.0
35955.625,yankin,House,3,3.0,1,4542.0
5500.0,tamwe,Apartment,1,1.0,0,900.0
4988.0,others,Apartment,2,1.0,1,750.0
1297.0,others,Apartment,1,1.0,1,625.0
1400.0,others,Apartment,1,1.0,5,972.0
3650.0,okkalappa south,Apartment,2,1.0,1,972.0
2800.0,others,Condo,2,2.0,1,1500.0
10000.0,ahlon,Condo,3,3.0,1,2000.0
2750.0,okkalappa south,Apartment,2,1.0,4,972.0
1420.0,thaketa,Apartment,2,1.0,3,972.0
35955.625,others,House,4,3.0,2,4542.0
11800.0,ahlon,Condo,4,4.0,1,2600.0
8500.0,mayangone,Condo,2,2.0,1,1000.0
3900.0,okkalappa south,Condo,2,2.0,1,972.0
4500.0,thanlyin,Condo,3,2.0,5,958.0
2750.0,okkalappa south,Apartment,2,1.0,3,972.0
16500.0,yankin,House,3,2.0,2,1760.0
8500.0,lanmadaw,Condo,3,3.0,1,1180.0
1350.0,tamwe,Apartment,1,1.0,4,75.0
1600.0,dagon myothit (south),House,2,2.0,2,660.0
14500.0,ahlon,Condo,4,4.0,1,2360.0
1850.0,dagon myothit (north),Apartment,1,1.0,5,972.0
80.0,bahan,House,4,4.0,2,4500.0
3300.0,tamwe,Apartment,2,1.0,3,1050.0
18500.0,ahlon,Condo,4,3.0,2,2205.0
25000.0,thingangkuun,House,3,3.0,2,2700.0
32000.0,yankin,House,3,2.0,2,2244.0
4500.0,thanlyin,Condo,2,2.0,5,905.0
5500.0,lanmadaw,Apartment,2,1.0,1,800.0
1430.0,thingangkuun,Apartment,2,1.0,5,625.0
2000.0,tamwe,Apartment,2,1.0,3,880.0
12000.0,ahlon,Condo,4,4.0,1,3200.0
5300.0,sanchaung,Condo,2,2.0,1,1250.0
2370.0,okkalappa south,Apartment,2,1.0,4,972.0
8800.0,dagon myothit (north),House,1,1.0,1,1540.0
7000.0,sanchaung,Condo,3,2.0,5,1680.0
8500.0,yankin,Condo,3,3.0,1,1500.0
10600.0,dagon myothit (north),House,3,3.0,2,1200.0
2000.0,dagon myothit (south),House,2,1.0,2,1200.0
7500.0,bahan,Condo,3,2.0,5,1600.0
2900.0,others,Apartment,2,1.0,3,900.0
18000.0,sanchaung,Condo,3,3.0,1,1800.0
5600.0,lanmadaw,Condo,2,2.0,1,589.0
4230.0,okkalappa south,Condo,2,2.0,5,918.0
7500.0,hlaing,Condo,4,2.0,1,1803.0
6250.0,yankin,Condo,2,2.0,1,798.0
30000.0,mayangone,House,4,3.0,2,2400.0
35955.625,yankin,House,6,6.0,2,4542.0
17000.0,thaketa,House,4,4.0,2,3600.0
3400.0,dagon myothit (north),Condo,2,2.0,7,972.0
2200.0,sanchaung,Apartment,2,1.0,4,935.0
1420.0,thaketa,Apartment,1,1.0,1,972.0
2100.0,thaketa,Apartment,2,2.0,0,825.0
28000.0,mayangone,House,3,3.0,2,2400.0
18000.0,bahan,Condo,2,2.0,1,1200.0
1580.0,tamwe,Apartment,2,1.0,5,840.0
2250.0,okkalappa south,Apartment,1,1.0,2,918.0
3400.0,okkalappa south,Condo,1,1.0,5,918.0
2900.0,thaketa,Condo,2,1.0,7,1026.0
3600.0,okkalappa south,Apartment,1,1.0,1,972.0
18000.0,others,House,2,2.0,1,4125.0
1550.0,okkalappa south,Apartment,2,2.0,7,918.0
1500.0,hlaing,Apartment,2,1.0,3,750.0
1350.0,sanchaung,Apartment,2,1.0,7,750.0
1250.0,thingangkuun,Apartment,1,1.0,3,625.0
16000.0,dagon myothit (north),House,5,5.0,2,2400.0
1800.0,others,Apartment,2,1.0,1,750.0
7500.0,dagon myothit (north),House,4,2.0,3,1200.0
12500.0,ahlon,Condo,4,4.0,1,2100.0
30000.0,thingangkuun,House,6,4.0,2,2800.0
20000.0,mayangone,Condo,5,3.0,1,1959.0
2430.0,okkalappa south,Apartment,2,2.0,4,972.0
10500.0,hlaing,Condo,3,3.0,1,1800.0
16000.0,others,Condo,3,3.0,1,1485.0
2150.0,ahlon,Apartment,1,1.0,1,750.0
1180.0,tamwe,Apartment,1,1.0,5,825.0
4200.0,dagon myothit (north),House,2,2.0,1,1200.0
2990.0,mayangone,Condo,2,2.0,2,1311.0
2500.0,others,Apartment,1,1.0,1,625.0
33000.0,dagon myothit (north),House,5,1.0,4,2400.0
10000.0,hlaing,Condo,3,3.0,1,1505.0
35955.625,mayangone,House,6,6.0,2,4542.0
35955.625,bahan,House,5,3.0,4,4542.0
2650.0,okkalappa south,Apartment,2,1.0,2,972.0
3800.0,others,House,1,1.0,2,1200.0
16000.0,yankin,Condo,4,4.0,1,3180.0
1680.0,tamwe,Apartment,2,1.0,2,780.0
2750.0,okkalappa south,Apartment,2,1.0,1,972.0
20000.0,okkalappa south,House,2,2.0,2,2400.0
2550.0,thaketa,Condo,2,1.0,7,918.0
35955.625,mayangone,House,5,5.0,5,4542.0
5700.0,sanchaung,Condo,3,2.0,7,1800.0
6500.0,yankin,Condo,3,3.0,3,1250.0
1250.0,dagon myothit (north),Apartment,2,1.0,7,1045.0
2700.0,okkalappa south,Apartment,2,1.0,4,972.0
3200.0,thingangkuun,Apartment,3,2.0,1,800.0
12000.0,dagon myothit (south),House,2,1.0,2,1200.0
3850.0,sanchaung,Apartment,1,2.0,1,625.0
35955.625,thingangkuun,House,7,6.0,2,4542.0
2120.0,okkalappa south,Apartment,3,1.0,2,918.0
2630.0,okkalappa south,Apartment,2,2.0,3,972.0
3800.0,sanchaung,Apartment,2,1.0,1,900.0
12000.0,yankin,Condo,4,4.0,1,2160.0
10600.0,dagon myothit (north),House,4,3.0,2,1200.0
2850.0,okkalappa south,Apartment,2,1.0,3,972.0
3000.0,tamwe,Apartment,1,2.0,1,625.0
12000.0,dagon myothit (north),House,2,2.0,2,1380.0
2800.0,hlaing,Apartment,2,1.0,5,990.0
4520.0,okkalappa south,Apartment,2,2.0,1,1458.0
3750.0,okkalappa south,Condo,2,2.0,5,1026.0
4600.0,okkalappa south,Apartment,3,2.0,1,1750.0
3700.0,thingangkuun,Apartment,4,2.0,4,1566.0
35955.625,sanchaung,House,5,2.0,2,2275.0
35955.625,hlaing,House,4,3.0,2,4542.0
25000.0,hlaing,Condo,4,4.0,1,4100.0
3600.0,sanchaung,Apartment,3,2.0,4,1500.0
2100.0,dagon myothit (south),Apartment,2,2.0,4,1175.0
2790.0,others,Condo,2,2.0,7,1045.0
34500.0,okkalappa south,House,5,5.0,2,2400.0
13000.0,dagon myothit (north),House,3,2.0,2,1200.0
35955.625,kamaryut,House,5,4.0,2,4542.0
3200.0,others,Condo,2,2.0,4,900.0
35955.625,kamaryut,House,7,6.0,2,4542.0
15000.0,yankin,Condo,3,3.0,1,2260.0
27500.0,dagon myothit (north),House,4,4.0,2,2400.0
2100.0,okkalappa south,Apartment,2,2.0,2,990.0
3800.0,tamwe,Apartment,3,2.0,3,1200.0
35955.625,thingangkuun,House,4,5.0,2,4542.0
3900.0,okkalappa south,Condo,2,2.0,1,972.0
32000.0,thingangkuun,House,7,4.0,2,4542.0
3800.0,thanlyin,House,3,1.0,2,3240.0
3300.0,hlaing,Apartment,1,1.0,0,800.0
35955.625,mayangone,House,5,3.0,3,4542.0
2750.0,okkalappa south,Apartment,2,1.0,3,972.0
2950.0,others,Condo,2,1.0,1,650.0
2150.0,thingangkuun,Apartment,2,1.0,3,1250.0
3790.0,thingangkuun,Apartment,2,2.0,1,972.0
10000.0,yankin,Condo,3,3.0,1,1500.0
2350.0,okkalappa south,Apartment,2,1.0,5,972.0
9200.0,dagon myothit (north),House,3,3.0,2,1200.0
1400.0,tamwe,Apartment,1,1.0,5,625.0
2500.0,others,Condo,3,2.0,5,836.0
2455.0,okkalappa south,Apartment,2,1.0,1,918.0
8800.0,hlaing,House,4,3.0,7,1835.0
6500.0,sanchaung,Condo,4,2.0,7,2000.0
35955.625,ahlon,House,6,5.0,2,4542.0
2500.0,okkalappa south,Apartment,2,1.0,3,972.0
3450.0,sanchaung,Apartment,3,2.0,4,1650.0
12000.0,hlaing,House,5,3.0,3,1495.0
7800.0,yankin,Condo,2,2.0,1,1807.0
2600.0,thaketa,Condo,2,2.0,1,972.0
7500.0,dagon myothit (north),House,2,1.0,2,2400.0
3400.0,dagon myothit (north),Apartment,2,1.0,4,935.0
14600.0,yankin,Condo,2,3.0,5,1771.0
14.0,lanmadaw,Condo,1,1.0,7,405.0
11500.0,yankin,Condo,3,3.0,1,1500.0
12500.0,ahlon,Condo,4,4.0,1,3200.0
10500.0,others,House,2,1.0,2,3100.0
29500.0,okkalappa south,House,5,1.0,2,4542.0
1550.0,dagon myothit (south),Apartment,2,2.0,7,838.0
35000.0,thingangkuun,House,5,5.0,2,2600.0
2950.0,okkalappa south,Condo,2,2.0,2,972.0
3300.0,tamwe,Apartment,3,1.0,7,1200.0
1495.0,thaketa,Apartment,2,1.0,3,1026.0
1520.0,thaketa,Apartment,2,1.0,1,972.0
4200.0,dagon myothit (north),House,2,1.0,1,1200.0
3500.0,others,House,1,2.0,1,1200.0
900.0,others,Apartment,1,1.0,2,625.0
15500.0,yankin,Condo,7,7.0,1,2800.0
35955.625,dagon myothit (north),House,3,2.0,2,4015.0
2360.0,okkalappa south,Apartment,2,1.0,3,972.0
27000.0,thingangkuun,House,3,3.0,2,3600.0
11500.0,yankin,Condo,3,3.0,1,1750.0
6400.0,hlaing,Condo,4,3.0,1,1400.0
1750.0,thingangkuun,Apartment,2,1.0,3,990.0
28000.0,others,House,7,6.0,2,4542.0
35955.625,okkalappa south,House,4,5.0,2,2700.0
4350.0,others,Apartment,2,1.0,3,1250.0
600.0,thingangkuun,Apartment,1,1.0,4,625.0
17000.0,others,House,4,1.0,3,1250.0
1675.0,others,Condo,1,1.0,7,1026.0
4550.0,okkalappa south,Apartment,2,2.0,1,972.0
7950.0,dagon myothit (north),House,7,3.0,3,1200.0
970.0,thaketa,Apartment,2,1.0,7,972.0
3500.0,kamaryut,Apartment,3,2.0,5,1200.0
35955.625,hlaing,House,5,5.0,2,4200.0
8899.0,mayangone,Condo,2,2.0,1,1000.0
1700.0,sanchaung,Condo,1,1.0,1,625.0
9500.0,mayangone,Condo,2,2.0,1,950.0
1420.0,okkalappa south,Apartment,1,1.0,7,972.0
1600.0,thingangkuun,Apartment,2,1.0,4,972.0
1050.0,thingangkuun,Apartment,1,1.0,5,650.0
3100.0,okkalappa south,Apartment,1,2.0,1,972.0
1180.0,thingangkuun,Apartment,1,1.0,4,625.0
950.0,thaketa,Apartment,2,1.0,7,990.0
3500.0,others,House,1,1.0,2,1320.0
25000.0,dagon myothit (north),House,7,6.0,3,2400.0
30000.0,others,Apartment,2,1.0,0,1620.0
35000.0,yankin,House,6,3.0,4,2400.0
930.0,others,Apartment,2,1.0,5,780.0
2970.0,okkalappa south,Apartment,2,1.0,4,918.0
8900.0,hlaing,Condo,3,3.0,1,1364.0
35955.625,bahan,House,6,7.0,2,2800.0
13000.0,thingangkuun,Apartment,2,2.0,1,1190.0
12500.0,dagon myothit (north),House,4,2.0,4,1200.0
3000.0,mayangone,Condo,2,2.0,5,867.0
35955.625,okkalappa south,House,4,3.0,2,2400.0
28000.0,hlaing,House,3,3.0,2,4000.0
12500.0,dagon myothit (north),House,4,4.0,2,2400.0
3350.0,ahlon,Apartment,2,1.0,1,900.0
9800.0,dagon myothit (north),House,4,2.0,2,2400.0
2000.0,dagon myothit (north),House,2,1.0,2,1200.0
13500.0,okkalappa south,House,3,4.0,2,1200.0
9200.0,dagon myothit (north),House,3,2.0,2,1200.0
4100.0,mayangone,Condo,3,2.0,1,1250.0
2500.0,okkalappa south,Apartment,2,2.0,4,990.0
15000.0,dagon myothit (south),House,2,1.0,2,3600.0
11500.0,yankin,Condo,3,3.0,1,1750.0
35955.625,sanchaung,House,5,1.0,2,0.52
25000.0,thingangkuun,House,4,1.0,2,4542.0
12000.0,kamaryut,Condo,2,2.0,7,987.0
35955.625,yankin,Condo,3,2.0,1,1771.0
17500.0,yankin,House,2,3.0,2,2500.0
8500.0,thingangkuun,Condo,3,3.0,1,1500.0
4500.0,dagon myothit (north),House,3,2.0,2,1200.0
35955.625,mayangone,House,7,5.0,3,4542.0
6500.0,others,Condo,3,2.0,1,1717.0
2970.0,okkalappa south,Apartment,2,2.0,2,972.0
18500.0,thaketa,House,3,2.0,1,2400.0
17540.0,bahan,Apartment,3,3.0,7,1754.0
7800.0,dagon myothit (north),House,3,1.0,2,1800.0
35955.625,kamaryut,House,4,4.0,2,4542.0
6000.0,thingangkuun,Condo,3,3.0,1,1550.0
24000.0,mayangone,House,4,4.0,2,3136.0
1600.0,others,Apartment,2,1.0,4,625.0
5300.0,thingangkuun,Condo,2,2.0,1,1053.0
15000.0,dagon myothit (north),House,4,4.0,2,2400.0
6500.0,mayangone,Condo,2,2.0,1,1800.0
2790.0,okkalappa south,Apartment,2,2.0,4,918.0
22000.0,yankin,House,7,6.0,2,4125.0
2700.0,others,Condo,2,1.0,1,650.0
2000.0,others,Apartment,2,1.0,7,990.0
2300.0,sanchaung,Apartment,1,1.0,1,750.0
7800.0,ahlon,Condo,3,2.0,1,1825.0
15000.0,thaketa,House,3,1.0,2,2400.0
30000.0,mayangone,House,4,4.0,2,4542.0
1800.0,tamwe,Apartment,1,1.0,5,1050.0
35955.625,bahan,House,5,4.0,3,3600.0
4700.0,others,Condo,2,2.0,7,1500.0
4500.0,lanmadaw,Apartment,2,2.0,2,1250.0
13500.0,thingangkuun,House,2,1.0,2,1200.0
2250.0,okkalappa south,Apartment,4,1.0,5,1265.0
20000.0,others,House,7,7.0,1,4542.0
1900.0,others,Apartment,1,1.0,1,1026.0
6500.0,thingangkuun,Condo,3,3.0,1,1750.0
15000.0,mayangone,Condo,3,3.0,1,1870.0
4300.0,thingangkuun,Apartment,2,2.0,1,1800.0
7000.0,dagon myothit (north),House,4,4.0,2,1200.0
2550.0,okkalappa south,Apartment,2,1.0,4,972.0
35955.625,thingangkuun,House,6,6.0,3,3500.0
8500.0,thingangkuun,House,1,1.0,2,1200.0
35000.0,thingangkuun,House,4,4.0,2,4542.0
6700.0,thingangkuun,House,4,2.0,2,1000.0
18500.0,thingangkuun,House,3,3.0,2,3600.0
11500.0,mayangone,Condo,3,3.0,1,1260.0
3800.0,sanchaung,Apartment,2,1.0,1,1170.0
6600.0,yankin,Condo,2,2.0,1,942.0
